340	5	Its a really delicious earthy, herbal tea. Every cup makes me feel warm and comfy. I love it! his will definitely be a repeat order.
341	1	Just as in one of the previous reviews, my dog (wheaten terrier) had severe liquid diarrhea a few hours after eating the Rachel Ray Nutrish Soup Bone product.  He ran outside as quickly as possible to "go" and seemed very embarrassed and panicked. After the "explosions" and him trying to scoot all over the grass, he was drooling and panting more than normal and curled up in a ball at the bottom of the basement steps, after which, he went straight in his kennel. Poor thing! I normally feed my dog Go! and Now! all natural and/or grain free dog foods, made in Canada and sold at an independent pet supply shop. Apparently, they are well worth the price.  Never again will I make an impulse treat purchase on a rare trip to Wal-Mart. I hope he recovers quickly and allows me to clean his bottom. Eeek! I blame Oprah. I bet she wouldn't feed her cocker spaniels this crap!
342	4	I buy these dog treats for my cats and break them up to make them smaller.  All five of my rescued cats love them, but one regularly upchucks them after gulping them down.  Mostly his problemm, but I note he does not vomit other treats, so it's worth keeping an eye on the issue if you feed them.
343	5	I have a bengal striped cat who especially loves greenies. Recently, he got sinus trouble, so I got the Sinu-rite here at Amazon.  I needed something to get that free shipping, so I got the pill pockets.<br /><br />The pill pockets were made perfectly for those little pills: Just slip it in, mash the little doughy thing shut, and Barney Bengal swallows it up like he's never eaten in weeks. (That's how I first found him; he hadn't eaten in weeks.)<br /><br />They might be expensive, but they sure make giving pills to cats hassle free.
344	4	These treats are a daily ritual between me and my cats, they really love them.  The product arrives quickly, appears fresh and well packaged, and is priced reasonably - a good deal overall.
345	5	These were better than I could have ever hoped.  As far as the Weight Watcher plus points goes they are 3 pp.  There are a lot in a package and they are so worth the calories and/or the points.
346	4	KIND makes a good variety of these raw food bars. The Almond, Walnut, and Macadamia are very good and can be addictive. Nice crunch, good protein. Great snack that's easy to enjoy!
347	5	I really like this product. It is always fresh and taste great.  I especially like the lid which is easy to use and secure.  Not like other brands with a flip lid that tears easily and can leak.
348	4	I like STRONG coffee.  This is as close as I have found yet to the bold factor I love!
349	5	Kettle Chips are the best potato chip God has ever invented.  I give the Lord thanks every day for delivering unto me such an incredulously delicious blend of ginger and spice, a veritable cornucopia of flavor.  I have actually changed my diet to a strict regiment of the Spicy Thai & Sea Salt and Vinegar flavors, alternating days. I have already lost 5 lbs, not to mention the myriad of other health benefits I have been experiencing. Get your life back - with Kettle Chips.
350	5	This was delicious. I was hesitant about trying it, but I was pleasantly surprised. It was so delicious and soft. I like my cookies crunchy and well done. Lol When baking my own I usually lightly burn a few for me. But this cookie was so good. I think I will make an exception for the Quaker Soft Baked Oatmeal Raisins
351	1	I recieved an email from the FDA stating that Keebler has placed a "precautionary hold" on these crackers because of the salmonella outbreak associated with peanut butter. You can look up the info on Keebler's website.
352	5	I decided to switch my cat's food because she was having all kinds of problems:  excessive throwing up, urinary tract issues, and significant weight loss that the vet couldn't explain.  I switched her from Kirkland dry and Friskies Turkey Pate canned to Wellness dry and Wellness chicken formula, and it's been almost an overnight miracle.  She's put on at least a pound in 3 weeks (she eats an entire 5.5 oz can plus dry food every day--no more pushing the food around and not really eating), no more straining on the litter box, and she hasn't barfed in over a week!  I'm really impressed at what a difference this food has made for my cat's health.
353	5	Fantastic Rice!  Don't let the price stop you from purcahsing this product.  Use a table spoon of vinegar to cook.
354	5	Tempo makes great swedish meatballs. I have used them for years and you can add different sauces to your finished meatballs. They are so moist, everyone raves over them. Sometimes I find them at the stores and sometimes they are out, so with Amazon, I always have them when I need them.<br />LC in PA
355	5	Our old dog has dental problems and arthritis.  She LOVES her Greenies and reminds us that she "deserves" one a day.  Since starting on her "senior" Greenies, she is much more limber and agile.  She has also started chewing on her chew sticks again (after several years of not being interested in them...and yes, we take her to the vet to have her teeth cleaned).
356	4	I did see coconut listed in the ingredients, but toward the end of the list.  However, it is heavily laden with coconut.  Just make sure you really like coconut before you buy this variety.
357	5	I am always willing to try new hair care products, always looking for something new and better. I got this for my him, and am quite pleased with the results. It comes out of the bottle nice and thick, and lathered up well in his hair. For the rest of the day his hair was nice and soft, with a good body. It was manageable, and smelled of nothing but clean.<br /><br />He has been using it continuously for several weeks now, and has not experienced any burning on the scalp, or itching, or anything untoward. He's quite satisfied with it, and I am pleased with the way that his hair looks when he uses it. As such it a two thumbs up recommendation!<br /><br />(Review of CLEAR MEN SCALP THERAPY AntiDandruff Shampoo, Clean & Refresh)
358	5	I got my bag from Costco and it was really good. I'm not sure how Amazon's version is but the coffee I got was very smooth and not at all acidic or sour as others complained. The batch must have been really fresh since the glass container I put it in would pop every time I opened it. When I roast coffee, this will occur from the gasses being released and expanding. Again, I got mine from Costco and from my guess, they take orders and have them filled directly from the company, so it was pretty fresh. The price was very decent for organic fair trade as well. Even for espressos, latte's and cap's, it's a very nice coffee. Highly recommend. Suggestion, don't over grind or drink after coffee has been sitting too long, it will get sour and/or bitter. Don't buy coffee that's been sitting on shelves too long either.<br /><br />Oh yeah, DON'T EVER BUY COFFEE FROM TJMAXX, MARSHALL'S, ROSS, OR HOME GOODS (I know, they're basically the same store). Every time I've bought a food item from these companies it was horrid!! A batch of coffee I got from TJMaxx turned to dust when I tried to grind it!? They wouldn't take it back either. Even the clothes are irregular, but food items, forgettabboutit.
359	4	I recently ditched sugar and artificial sweeteners and discovered Stevia since it's a healthier alternative and plant-based. However, not all Stevia products are the same and it's a good idea to check out the ingredients since the stevia products you now see on the shelves are not pure stevia. Many contain a corn-based sweetener called erythritol or Stevia in the Raw contains dextrose.<br /><br />I regularly use Sweet Leaf and Kal Stevia as they're both the purest forms of Stevia and would highly recommend those over all others. However, Wholesome Sweeteners Organic Stevia is a great choice over many other brands of Stevia. The ingredients are Organic Agave Inulin, Organic Stevia Extract (Stevia rebaudiana), and Silica and it's certified organic. Agave Inulin is a natural dietary fiber and Silica is a common additive in food products, which is also sold as a mineral supplement. It's something we already have in our bodies and it's essential for increasing bone strength.<br /><br />Wholesome Sweeteners Organic Stevia has no bitter after taste and I find that one packet sweetens my coffee just as well as two teaspoonfuls of sugar. If you're looking to make the switch from sugar and artificial sweeteners, this is definitely a smarter choice.
360	1	I ordered this for gifts around Christmas time. I actually was hoping to use it for our Christmas day meal. Two out of the four jars I ordered were rotten and inedible. I never did get to try it and I was very annoyed and disappointed!
361	5	I've been looking for new and interesting candy to try. The reviewer who said that this tastes like strawberry is right; it's just perhaps a tiny bit more sour. That said, the candies are good. They're individually wrapped in clear plastic with printed white text. You get about 24 of them in a bag.<br /><br />The only reason I'm not giving this five stars is because of how similar it is to strawberry candy. Aside from curiosity and the luxury of imported candies, you may as well just get domestic strawberry candy instead.<br /><br />Update: I've changed this review to five stars, and here's why: I had given out some candies to people to try, but I didn't really stick around while they ate them, OR I was eating the candy myself, and I missed out on the most unusual, unique, and wonderful thing about this candy.<br /><br />This candy makes you smell wonderful. You can't smell it if you eat it, though. The smell is strong but incredibly pleasant. It's also hard for people to pin down-- fruity, sugary perfume, or fruity, sugary food? Now my coworkers have a running joke that whenever someone eats a lychee candy, they're obligated to breathe on everyone else. Not that they need to-- since one or two people eating this candy will fill a whole room with "W, what smells wonderful?! What is that??"<br /><br />So if you want to attract people, literally, eat this candy. It's become my favorite and signature sweet, and everyone wants one as soon as they know I've gotten a package in.
362	5	I happen to love this tea, but it's a very heavy spice flavor and if I drink too much, I do get a lot of heart burn!  If you are one that lives on tums, this might not be for you!  Even the smell of the tea as it's brewing will scent your home, it's that strong!  Yum!
363	5	This coffee is the best tasting and highest-quality you can get for the price.  It's difficult to find in my area's stores and when I can find it, it's very over-priced.  I can't go a morning without my LavAzza!
364	4	I've been using for a few days now and I don't really have any complaints about this product.  I have sensitive skin (have always had it) and so I'm always weary about how different products are going to affect my skin (positively or negatively) but I haven't had the issues that some of the other reviewers have had.  My skin has not broken out after use, and my skin does not feel dry at all, in fact with all this cold weather we've been having, my face especially feels better than it has in a while.  Like others have mentioned (even when complaining about other things), the soap lathers up great, washes off easily, cleanses nicely with the grains and it smells nice (nothing spectacular thought).<br /><br />I do have an issue with the chemical contents, but I have yet to see any adverse reactions to me or my family (and like one reviewer, I have a young daughter, but she hasn't broken out from exposure).  If something like this happens anytime soon, I'll be sure to amend my review with a cautionary blurp.<br /><br />One minor issue with the bottle itself is the cap.  It isn't the easiest to open when you're wet or cramped in the shower.  It doesn't have an easily `poppable' cap.  Like I said, minor issue.<br /><br />Like the other reviewers, I have always been a fan of Dove (sounds weird to say that I am a fan of soap, but they make good products and are really the only supplier of soap to our home).  At this point I'd recommend this, based on my own experience, but I'd also take into consideration the other reviews because every situation is different, and I may be singing a different song in a week or two.<br /><br />For now, I'm happy.
365	5	What can I say about these other than that they are very addicting-or is it addictive? &lt;g><br /><br />If you like cheese puffs, I have no doubt that you'll like these and they're way better for you than regular cheese puffs. Not only do they have an extremely yummy taste and texture, they are also lower in fat than the others.<br /><br />If you have kids, these would be better to give them (shoot, they'd be better to give you, too! &lt;VBG>) than the extremely high-fat cheese puffs you find in every store, and the price from Amazon isn't too bad, especially if you catch them when they're on sale for twelve dollars instead of 18.74. But, even 18.74 is a better price than you find in most grocery stores who carry them, so, go for it! But...don't blame me when you find yourself eating an entire bag in one sitting...
366	5	This fragrant black tea has the subtle flavor of lychee fruit infused into the tea.  Delicious to enjoy either hot or cold.  Two infusions from each measurement of leaves.  This is my favorite go-to black tea.  I have ordered it in the tins (which are nice for the office, travel, etc.), but being able to order it in bulk by the pound on subscription is ideal.  How delightful to be able to have the tea delivered to my door ;-)
367	3	I got this for my 60lb boxer mix as a replacement for smaller one he had managed to break by dropping it. It was great for a couple days, but after that he seemed to get frustrated & in a mere 24 hours, he had chewed through the much thicker rope on the new one, which he had never thought of doing on the old one.  Another new toy, doomed to failure.  &lt;sigh>  oh well, at least I tried.
368	5	WOW!! I was doing just fine until my little one started hitting mini-growth spurts. I had been giving her a bottle of pumped milk twice a day when I had to take medicine that I didn't want in my system when I nursed. So, when I got off the medicine, I noticed that those times of day, I was not producing AT ALL. If you don't use it, you lose it, so they say. I was desperately nursing every hour just for my girl to get SOMETHING and stimulate production, but it didn't work and we were both frustrated and tired.<br /><br />I read about Fenugreek seed and couldn't find it, but stumbled upon this tea. Within 24 hours I was so engorged that I had to pump!! I now still use it just to be able to store up frozen milk for when my husband and I go out or I run an errand and don't want to have to find somewhere to nurse. My milk supply now doesn't even begin to run out when I use the pumped milk and skip nursing.<br /><br />I wish that I could tell every mom about this. I think less women would give up on nursing due to lack of milk, if they knew about this tea! And it's so inexpensive. I drink at least 2 cups a day. I love the taste. It's sweet and minty. I just add a little sugar.
369	5	I sent this to my mom and it was a big hit!  I had to call the order in since it was going to Alaska and their customer service was great.  Very friend, actually left me with a smile on my face when I got off the phone.  The basket arrived sooner then expected! (Which is worth an extra star to me.) It was beautifully done and I totally recommend their service if you are trying to buy for someone who already has everything. Everything came as discribed.  My mother was very pleased with the volume of the contents.  You can't go wrong with this company.  I will use them again for Christmas for those hard to shop for people on my list.
370	4	Busy. Busy. Busy. Tis the season to run around and get run down. The Ambrosoli-Honee Energy Plus Vitamin caramels are a delicious way to boost your immune system and stay healthy on the go.<br /><br />There's no yucky tang or aftertaste, just the flavor of caramel and honey. This supplement is buttery and sweet, and you don't have to feel guilty about indulging. I was pleasantly surprised these.
371	2	Sorry, just don't like these as well as the refried beans that this company makes.  I would buy the refried beans over these.
372	5	The Donut House Decaf has a great coffee flavor and seems to be near acid free. A great alternative to people who do not like the dark robust European flavor. I love them both and alternate between the Green Mountain Robust Magic and Donut House. Having tried most of the brands on the market these 2 stand out to me as having the best coffee flavor.<br />If you don't like to drink "brown water" (stay away from the organic Newman's Own Decaf - horrid!) the Donut House is for you!
373	3	While my pup absolutely loves these they don't last long at all. I have a 6 month old Beagle mix and the normal size Flossie will last about 15 minutes until it's completely gone. I would LOVE to be able to find something that holds his interest like Flossies but lasted longer. He doesnt seem to like rawhide and even turns his nose up to certain biscuits! The only good thing is the local shelter is getting alot of free treats donated from me! :P<br /><br />You can find these cheaper than they are here with free shipping if you search around, but paying over $100 for 50 of these is still quite high for such a short lasting chew.
374	3	These cookies are very similar to garden variety wheat based chocolate chip cookies, they have similar texture and snap, but these are both vegan and gluten free, which matches my requirements.  My celiac disease makes me very sensitive to wheat and these cookies do not trigger any reaction.<br /><br />The cookies are if anything a little more crisp than most, but not at all hard or difficult to chew.  They certainly contain sugar.  I do not eat these everyday because they are so sweet, but I do like them and may very well subscribe to them.<br /><br />If I were rating these only on flavor and texture I'd give them 4 stars, but Lucy annoyed me by creating a bizzarre nutrition panel.  Each package contains 4 cookies.  They state it is 1.3 servings, then go on to say one serving has 130 calories.  So each package seems to contain 169 calories, possibly over some people's limit for a snack.  But let's be honest, these cookies with lots of organic cane sugar have a lot of calories.  Each cookie must weigh in at a bit over 40 calories.<br /><br />For years we have known that 42 is the answer to life, the universe, and everything.  Now we know it is a cookie worth of calories too, tasty calories.  Will buy again.
375	5	I found this brand and the fact that it was dark chocolate made it by far the best I've had for my Keurig.  I will continue to order this particular brand.
376	4	The Melitta coffee has a bright vanilla flavor, not overpowering but well-balanced.  My only reservation is that the underlying coffee itself is not excellent.  Most of us will not notice.
377	5	I purchased these truffles as a birthday gift and I was very pleased with this gift! The truffles arrived with the ice packs to keep them cool while they were being shipped and also in a chest. Because this product us no longer sold in stores in my area this was the best way to go. I'm so glad that I chose this product as a gift it was well worth it.
378	5	Wish it had rollers, but it works fine the way it is. Sits right underneath my Keurig brewer and doesn't take up hardly any countertop.
379	5	I had never heard of this brand of mayo, but from the reviews I thought I would try it.  This is the very best mayo that I have ever eaten and it will be my only mayo from now on.
380	5	I make  iced green tea because I find drinking water bearable rather than enjoyable. And green tea is healthier than other non-water beverages, but I don't love green tea, either. So I've tried various flavored green teas, and the fruit-flavored ones usually result in a sort of sicky-sweet fruitiness mixed with the dirt flavor of green tea. This one, however, is the most tolerably-flavored green tea I've found so far, almost enjoyable, even.
381	5	I have used catnip spray for many years. I generally put it on new scratching posts that I want the cats to use and I renew the spray from time to time just to keep them acclimated to the use of the posts and not the curtains. When toys are no longer interesting, a bit of spray livens them up. If the cats are bored, I spray the toy of the moment and that  gets kitty minds off the mischievious and back onto the game at hand.<br />I noticed that the bottle of spray that I had been using had lost its ability to interest, and it IS about 5 years old, so I decided to get a new bottle and naturally turned to Amazon as the easiest source for my need. I was dismayed to note that many of the sprays for sale had gotten bad reviews. Writers had stated that this or that spray smelled bad, or did not work, OR Smelled bad and sent the cat away instead of providing entertainment. So I carefully looked through the availability of various sprays and settled on this one.<br />It is made by a reputable company that specializes in products made from naturally grown herbs.<br />When the spray arrived, I first used it on a cat scratching product that had been a favorite, but had lapsed into disuse. After carefully spraying it, I waited a few seconds (literally) and here came my grey kitty with huge dilated pupils. He looked at me briefly and plunged right in and began rolling, playing and scratching. Then the shyer girl tiptoed over to see what the fun was and joined in.<br />So that I could get into the fun fest, I sprayed "Da Birds" (one for each cat) and hung the birds just out of reach of the kitties. Here they came and the games began. We played for about 15 minutes.<br />So I am well pleased with this products and so are my kitters.It was just what I had in mind. As usual with catnip spray, I can detect no odor, though I believe some people can smell a bit a a minty fragrance.<br />I certainly recommend this product as "The catnip spray to use!"
382	5	What's to say about this? It is great tasting cereal. This is probably the best tasting and healthist "sugary" Cheerios variety. Most of the other sugary Cheerios are not very healthy compared to regular Cheerios and the Honey Nut Cheerios. At the time I purchased from amazon, amazon had a better price than Sam's Club so I bought several boxes.
383	3	I sent this to someone as a gift and the contents were melted and clumped together. The package was not sitting outside. Please improve your packaging.
384	4	I saw the one negative review here and because the price I was about to pay was exceptionally cheap(it was on some sort of special at the time), I decided to take a chance. I have to report that my experience was quite the opposite of the negative review I read. The order I recieved was fresh and the product is excellent. I love torrone and this is very good. My only criticism is simply that torrone itself is so good, coating it in chocolate, beleive it or not, only detracts from the enjoyment IMHO. If other varieties had been available at the sale price I paid, I'd likely have chosen the plainer or simpler variety over this one.<br /><br />The only other point I'd like to make is that it is true that Amazon is notorious for sending out stale and near out of date grocery items. Old stuff seems to be especially true when it's on one of their specials. The previous reviewer may well have recieved a bad shipment as they described. Whether it was luck or timing, the order I got was very good and it was exceptionally cheap.
385	5	I bought this to make some chocolate covered Strawberries for a friend and they were awesome, tasted awesome and you couldn't even tell it didn't have any sugar added, he loved them.
386	4	The eternal dieter's quest: A replacement for oily, fatty, and oh-so-addictive real potato chips. Sure, you can get the baked versions, but they lack a bit in both the crunch and flavor categories. And they cost a lot.<br /><br />So the quest continues. I got a case of these PopChips, cheddar flavor, through Amazon, inspired by a good sale and thoughts of "there must be something better".<br /><br />The first thing I noticed was the calorie count: A substantial 3oz bag of these chips (a lunch bag is 1oz) has only 360 calories (120 calories per "serving"), of which 35 are fat calories. Those are better numbers than tradition potato chips, which run around 160 calories for a 1oz serving, and which get 80-90 of those calories from fat. (Calorie counts can vary dramatically upward depending on the chips, but these numbers are typical). Better--and this is where the calories don't tell the whole story--a 1 oz serving feels larger, because these PopChips are puffed larger.<br /><br />But don't let that word "puff" scare you. They DO have a major non puffy tasting solid crunch to them. The flavor is also pretty good and the best part: Look Ma, no orange crap on my hands! That's a big plus for a cheddar flavored chip...Take that Cheetos!<br /><br />I liked the cheddar ones so much, I ordered the BBQ ones as well, and they're even better tasting (IMHO).<br /><br />One thing to note: These are low(er) fat, low(er) calories, but not low sodium. A 1oz portion has 290mg of sodium (12% of the recommended daily intake for a normal person). If you are on a salt restricted diet, or if you don't like salt, think twice...<br /><br />On the whole, these are good, tasty, and most importantly, satisfying, while at the same time less caloric (and much less fatty) than standard potato chips. They are saltier than many would prefer, but presuming you are not on a salt restricted diet, they'll be OK. As a bonus, they are supposed "all natural". Personally, I don't care about that last point, but it's certainly not a bad thing!<br /><br />One last thing: You will find some diets that claim it's not the calories, it's the source of the calories. Hogwash. It IS the calories. No chip is diet worthy in big quantities. Consider the calories and  your total caloric intake, and make the personal decision whether these make sense.<br /><br />Try them yourself...Amazon offers a sampler package with multiple varieties, and that might be the best way to sample them.
387	3	This appears to be the last place to sell canned figs.  The Oregon brand used to market them through super markets but quit, probably because of low demand.  However, the Roland figs are "tougher" then Oregon.  The only guess I have is that Oregon picked their figs later or processed them in a way to make them more tender.  However, if you are fan of canned figs you should buy them.  The taste is nearly the same as Oregon but the texture is more firm which may not bother other buyers.
388	5	You know I would have given this item 5 stars except for the fact that when my package arrived, one of the bottles was opened. The coconut oil is very easily turned into a liquid, and because of this, my package was all slippery and slimy. Now I should have returned it but I was too lazy to return so I kept it. The bottle that was not opened was fine and was exactly what I wanted. So besides one of my coconut oil bottles being opened and leaking a little which lead to me throwing it away, all else was fine.
389	5	My dog would be happy with just this food, he eats it up quick and never hesitates to eat it.
390	5	I received a few of Primal Foods products at Christmas, and I couldn't believe how good these are. I've had meat eaters try them and got rave reviews. They're actually better than the real meat sticks, these aren't greasy. I bought 1 box of 24 already, back to buy more!
391	5	my son loves them<br /><br />yummy<br /><br />they are pricey but again when you are gluten free it is almost to be expected.<br /><br />they are so convenient to pack away and take with you on trips.<br /><br />they are not as sweet as nutrigrain bars but still very good quality
392	5	We've been trying various rices including Aquarello Carnaroli and this Vialone Nano is by far the best. It's very forgiving of lapses in technique and produced the creamiest risotto of the five brands of rice we've tried.<br /><br />Be sure to have an airtight container to store the unused rice from each package - the vacuum pack plastic is too stiff to close well.
393	1	When I started drinking Sparkling Ice, I was really excited, I told all my friends about this new found jewel. Well my excitement was short lived. This drink, sparkles all over the place...uhhh. What i'm saying is that it is so carbonated that you have to make sure you open the same bottle with caution everytime you want to drink it, otherwise it will explode all over your clothes, books etc, which I experienced. I was so mad I thought I may like the taste but lm not going to be on the edge each time I want to open a bottle I have already been drinking from. Its like you cannot afford to be distracted if you want to drink Sparkling Ice that's for sure....
394	5	This is the best flavor of gum I have ever tried.  I wasn't even in the habit of chewing gum often, but this gum is making me into a habitual gum chewer.  I like it so much!  One thing that you should know about this flavor is that not everyone likes it.  Several of my family members don't like it much at all.  However, I think the flavor is amazing, and quake at the thought that they might discontinue it some day.  What would I do?  There's nothing even similar.  This gum freshens your breath, but it isn't as harsh as some of the other Eclipse minty flavors.  It's mildly spicy, but not quite as strong as most cinnamon gums, I would say.  It does have a pleasant sweet spicy flavor that lasts and lasts.  In fact, one odd (but in my mind, wonderful) thing about this flavor is that it actually gets stronger as you chew it longer!  I don't know how they did that.  It contains cardamom (a spice used in gingerbread and also in Indian curries).<br /><br />Please try it!  I'm desperate for you to try it and like it.  We've got to get more people buying this gum so that the flavor is never discontinued.
395	5	I love green teas and have tried many different kinds. Sometimes it's a hassle to make tea at work or on the go, which is why I gave Ito En Sencha Shot a try. I was very happy with it. You can drink it hot or cold. When it is hot it is a smooth, earthy and strong tea. Perfect for mornings. When cold it is about twice as strong and almost tastes like grass. Which I think is good in the afternoon. You will get a boost of energy and get a full feeling after drinking this. It is a wonderful drink and it is really good for you!
396	5	Zoe is made from big fat olives that are meaty and buttery tasting. When my husband and I went to the Pennsylvania Macaroni Company in Pittsburgh, PA, the olive oil buyer guided us through our first olive oil purchase. She had us eat the olives that went into different kinds of olive oil and then pick the olives we liked best. Our first purchase of Zoe was the result. It is an olive oil with a distinctly buttery taste. I use it in baking cakes whenever oil or melted butter is called for. It tastes great! Absolutely great! Plus, it's heart healthy, which butter is not. Sigh. Other olives, particularly Italian olives that are made into olive oil are very peppery. Hence, their oil is peppery. This might be what other people are talking about when they say they don't like Zoe. Zoe is not a bit peppery. So please, you must try for yourself in this case. It is not a good idea to take anyone else's product review for olive oil to heart. (a pun!) You must decide what you like in an olive oil and buy according. Also, I want to mention that the buttery taste stays there even through a saute. We bought different types of Italian olive oil in smaller bottles that same first time at the Pennsylvania Macaroni Company, and then we came home and made fried eggs with all of them. In that venue the taste of the olive oils really came through and Zoe kept that buttery taste. Good eating!
397	5	Purchased these by the case since they are so hard to find in my local store.  Also enlisted in the auto delivery program.  The only problem is by purchasing them 12 at a time - they are always in the house and tempting me.  Will never go back to regular chips again.
398	5	My grandson loves this mac and cheese and I figure if he's going to eat alot of something it might as well be something healthy. It's much more reasonably priced thru Amazon..especially with the subscribe and save.
399	5	I don't like the fact that if you tilt this forward that the drawers slide out pretty easily.<br /><br />Otherwise I like this organizer. it was the biggest one I could find in the style I wanted.
400	5	I love the taste of the Breakfast Blend K-Cup coffee. You can't find a better deal<br />anywhere else. keep up the great work
401	3	If you microwave it for 10-15 seconds (after you take it out of the package) it's much improved, like it just came out of the oven. I don't care for it at room temp. And there's lots of good fiber and nutrition, and the plant sterols that lower cholesterol.
402	1	The Pour Over cheese popcorn was FANTASTIC. This stuff is awful. They need to take this crud off the market and put back the Pour over Cheddar popcorn back. Come on Orville give your customer what they want.
403	2	I find it curious that you can not find this k-cup on Van Houtte's website.  You can find the Raspberry Chocolate Truffle light but not this specific k-cup. Given some of the very negative reviews of this product,  perhaps it is a discontinued item or maybe it is not a Van Houtte product.
404	5	Crown Prince Natural Skinless & Boneless Sardines are the best sardines I have EVER eaten!  I'm trying to lose weight and eat healthier, and when one of the attorneys in our office prepared a plate of sardines, sliced tomatoes and cottage cheese for lunch, I was intrigued.  He let me try the sardines and I was hooked!  They are absolutely delicious!  And they don't have that strong "fishy" smell most sardines have.  Unfortunately, my local grocery store doesn't carry them so I was extremely pleased to be able to order a case from Amazon, and I'll keep on ordering them until I can get them locally.
405	5	My wife is a tea lover.  She finds Stash Premium White Christmas Tea soothing & delightful.  I thought the price was great, too.
406	5	I love Kinder Surprise eggs and am bummed that we don't have them here in the states.  These chocolates were delicious!  Very creamy.  I was going to buy them to put in stockings but they just sat in my cupboard staring at me so I had to try "just one".  Yeah... that didn't happen.  I ended up calling my daughters into the room and we sat and enjoyed the candy together.  I guess I'll have to buy these again to put in stockings for Christmas. Oh darn! :)
407	1	Too bad I couldn't have ordered just one can. It tastes horrible. Hopefully someone at the food pantry will like to have the rest of the case.
408	1	I wanted the Chicken Noodle Bowl, but not the Spicy Chicken, which is what I received. Nowhere in the description of this product does it say "Spicy". It is too spicy for my taste.
409	5	I can't buy locally so amazon is my go to place.<br />This is my favorite tea ever, if you like licorice<br />flavored anything, you will really enjoy this tea.<br />No sweetener needed!
410	4	There are other miso soups I like more, but what I love about this one is that there is tofu and spinach, so I really feel like I'm getting a boost of nutrition. I can have it any time of day, too, and find myself having this while others drink coffee (and feeling pretty good about that).
411	2	The cookies were out of date they only had a couple of days left before they expired when I recieved them.
412	1	Very unhappy because I had ordered these Elmo pops for my twin grandchildren's 2nd birthday. They were suppose to arrive between Sept. 17-20. Their birthday party was Sept. 22 and the 2 packages of Elmo pops arrived the following Wednesday AFTER the party, on Sept. 26. I have expressed my unhappiness with the company I received these from - SavingsforLittleBlessings and returned the 2 packages unopened. They were supposed to be for the children's party bags as they left the birthday party.<br />I will not be buying anything from SavingsforLittleBlessings again.
413	5	I have tried several different brands and up to this point, NUTIVA is my favorite.  I have been using this for several years.  Great for cooking and for health purposes just eating off the spoon is not bad.
414	5	The review by Michigan Money  is not related to the product and really has no bearing on this product. I have used blue buffalo for years and found it to be one of the best products in terms of content and health for my dogs. I have a dog with an extremely sensitive stomach. It turns out there is a common sensitivity to gluten and certain grains. Using Blue solved this problem.
415	3	So when I sent in a complaint to Amazon I realized that I indeed ordered this medium roast box, but my surprise was finding "Bold, Decaffinated" etc, well I own that one for not reading about what came with this box exactly, but what I don't own, is the myriad of Expired k cups, like Jan, Feb and May 2011. Anytime something says expired and you just bought it, well, that doesn't instill a lot of confidence in how the company inventories their products.
416	5	The dried fruit and pistachios were really good.  Would purchase again from this company.
417	5	We first had this from our neighbourhood specialty grocery. My wife mocks me but even with shipping the five pound package via Amazon is cheaper. And the bacon is some of the best you will ever have. Well worth it, in our opinion.
418	5	While I am no fan of coffee, other members in my household love it.  This got rave reviews.<br /><br />This looks like it comes in a tea bag.  It's easy to make; you just brew it for a few minutes and wring it out.  You can make it the way you make tea by applying the bag concept.  This was a big hit with the coffee hounds.<br /><br />.
419	1	It's all cayenne and not authentic bebere. way too spicy, threw it out and made my own.
420	5	My kids seriously think this is chocolate milk.  I can smell the difference but they love it.  My almost 2 year old got the cup from her brother and got in MAYBE 2 sips and the whole day her tummy was messed up after that.  So I wouldnt give it to the little ones.  But my older 2 love it.
421	5	I had heard about this new drink, but a Whole Foods is not near me. when I found it on Amazon I had to try it. Congrats to the developers on making a drink that tastes great, but without all of the sugar and other ingredients.
422	1	POULTRY MEAL!!!!!<br />SOYBEAN MEAL!!!<br /><br />WHAT IS WRONG WITH THIS COMPANY?? NOW BECAUSE WE WANT GRAIN FREE...THEY STICK THOSE TERRIBLE INGREDIENTS!<br />GOOGLE THOSE INGREDIENTS FOR DOGS...HAVE A BARF BAG NEAR BY!
423	5	good strong coffee. you don't have to use as much as other same coffees to get a great tasting cup of coffee. Receipt of the product was fast and though I had a problem, it was quickly resolved to my satisfaction.
424	3	Every so often, I like to make a batch of pasta fagioli. It is a nice healthy dish, and tastes good! My recipe calls for carrots, celery, onion, cannellini beans, and so on. I have used San Giogio brand ditalini to provide the pasta base for this dish. And this ditalini does its job well. It is not the best pasta I have tasted in this dish, but it is readily available and comes at a good price.<br /><br />All in all, this meets my needs for this dish nicely.
425	2	There are six different types.  Some are terrible such as the vanilla honey (those two flavors don't belong together).  What I use as a standar for good chocolate is the Ferrero Rocher and Lindor truffles that are found for $3 at walmart.  Of the six types from the package only 2 were better than those chocolates, the rest didn't even come close to $3 dollar chocolate brands.  That's why I give them 2 stars out of 5!
426	1	I ordered this for my son and his friend as a gag gift for Christmas. I got two of them and one worked and the other was broken. The spring was cracked. Must have been damaged through the mail not sure.. The one gun that did work was ok but lost interest in it after 30 minutes. I also ordered them the Marshmellow shooter and they both worked and LOVED THEM!!
